customerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
25974,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
25975,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No
25976,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes
25977,Yes,Yes,Fiber optic,No,No,No,No,No,No
25978,No,Yes,DSL,Yes,No,No internet service,Yes,Yes,Yes
25979,Yes,Yes,DSL,Yes,Yes,No,No,No,No
25980,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
25981,Yes,No,Fiber optic,No,No,No,No,No,No
25982,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service
25983,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
25984,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes
25985,Yes,No,DSL,No,No,No,No,Yes,Yes
25986,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,Yes
25987,Yes,No,No,No,Yes,No,Yes,Yes,No internet service
25988,Yes,Yes,DSL,No,No,No,No,No,Yes
25989,No,Yes,DSL,No,No,Yes,Yes,No,Yes
25990,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes
25991,Yes,No,No,No internet service,Yes,No,Yes,No,No
25992,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,No
25993,Yes,Yes,Fiber optic,No,No,No,No,No,No
25994,No,Yes,Fiber optic,Yes,No,No,No,No,No
25995,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes
25996,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service
25997,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
25998,Yes,No,Fiber optic,No,No,No,No,Yes,No
25999,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No
26000,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes
26001,Yes,Yes,Fiber optic,No,No,No,Yes,No,No
26002,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes
26003,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No
26004,Yes,Yes,No,Yes,Yes,Yes,No internet service,Yes,No internet service
26005,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
26006,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No
26007,Yes,Yes,Fiber optic,No,No,No,No,No,No
26008,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
26009,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
26010,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
26011,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,Yes
26012,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes
26013,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No
26014,Yes,No phone service,Fiber optic,No,No,No,No,No,No
26015,Yes,Yes,No,No,No,No,No,No,No
26016,No,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes
26017,Yes,No,Fiber optic,No,Yes,No,No,Yes,No
26018,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
26019,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
26020,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,Yes
26021,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
26022,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
26023,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No
26024,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes
26025,Yes,Yes,No,No internet service,No,No,Yes,No,Yes
26026,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes
26027,Yes,No phone service,DSL,No,No,No,No,Yes,Yes
26028,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes
26029,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes
26030,Yes,No,Fiber optic,No,No,No,No,No,No
26031,Yes,Yes,No,Yes,No,Yes,Yes,No internet service,No internet service
26032,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,No
26033,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No internet service
26034,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No
26035,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,No internet service
26036,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes
26037,Yes,Yes,Fiber optic,No,No,No,No,No,No
26038,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes
26039,Yes,Yes,No,No internet service,Yes,Yes,Yes,Yes,No
26040,Yes,Yes,No,Yes,Yes,Yes,Yes,No internet service,No internet service
26041,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
26042,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No
26043,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
26044,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
26045,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
26046,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
26047,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
26048,Yes,No,Fiber optic,No,No,No,No,No,No
26049,Yes,No,DSL,No,No,No,No,Yes,No internet service
26050,Yes,No,Fiber optic,No,Yes,No,No,No,Yes
26051,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,Yes
26052,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service
26053,Yes,Yes,No,Yes,No,No,No internet service,Yes,Yes
26054,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,No
26055,Yes,No,Fiber optic,No,No,No,No,Yes,No
26056,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
26057,Yes,Yes,No,No internet service,No,No internet service,No internet service,Yes,No internet service
26058,Yes,Yes,No,No internet service,Yes,Yes,Yes,No internet service,No internet service
26059,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes
26060,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes
26061,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes
26062,Yes,No,Fiber optic,No,No,No,No,No,No
26063,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
26064,Yes,No phone service,DSL,No,No,No,No,No,No
26065,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
26066,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service
26067,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,No internet service
26068,Yes,No,Fiber optic,No,Yes,Yes,No,No,No
26069,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes
26070,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No
26071,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes
26072,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
26073,Yes,No,Fiber optic,No,Yes,No,No,No,No
26074,Yes,No,DSL,Yes,No,Yes,No,No,No
26075,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service
26076,Yes,No,DSL,No,No,No,No,No,No
26077,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes
26078,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes
26079,Yes,Yes,Fiber optic,No,No,No,No,No,No
26080,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes
26081,Yes,No,Fiber optic,No,No,No,No,Yes,No
26082,No,Yes,Fiber optic,No,No,No,No,No,Yes
26083,No,Yes,DSL,No,No,No,No,No,No
26084,Yes,No,Fiber optic,Yes,No,No,No,No,No
26085,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,Yes
26086,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,Yes
26087,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,Yes
26088,Yes,Yes,No,No internet service,Yes,Yes,Yes,Yes,Yes
26089,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No,No
26090,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
26091,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes
26092,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No
26093,Yes,No,Fiber optic,No,No,No,No,Yes,No
26094,Yes,No,DSL,Yes,No internet service,No internet service,No,No internet service,No internet service
26095,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,Yes
26096,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,Yes
26097,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
26098,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,Yes
26099,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
26100,No,Yes,Fiber optic,No,No,No,No,No,No
26101,Yes,No,DSL,No,No,No,Yes,No,No
26102,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No
26103,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes
26104,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
26105,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,Yes
26106,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,Yes
26107,Yes,No,Fiber optic,No,No,No,No,No,No
26108,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
26109,Yes,No,No,Yes,No,Yes,No,Yes,Yes
26110,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No internet service,Yes
26111,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes
26112,Yes,No,No,Yes,Yes,No,Yes,Yes,No internet service
26113,Yes,Yes,No,No internet service,No,Yes,Yes,No internet service,Yes
26114,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
26115,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
26116,Yes,Yes,Fiber optic,No,No,No,No,No,No
26117,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No internet service
26118,Yes,No,Fiber optic,No,Yes,No,No,No,No
26119,Yes,Yes,Fiber optic,No,No,No,No,No,No
26120,Yes,No,DSL,No,No,Yes,No,Yes,No
26121,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
26122,Yes,No,Fiber optic,No,No,No,No,No,No
26123,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
26124,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No internet service
26125,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
26126,Yes,No,Fiber optic,No,No,No,No,No,Yes
26127,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes
26128,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes
26129,Yes,Yes,Fiber optic,No,No,No,No,No,No
26130,Yes,No,DSL,Yes,No,No,No,No,No
26131,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes
26132,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No
26133,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
26134,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
26135,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
26136,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
26137,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
26138,Yes,Yes,Fiber optic,No,No,No,No,No,No
26139,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,Yes
26140,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No
26141,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes
26142,Yes,No,DSL,No,No,No,No,No,Yes
26143,Yes,No,DSL,No,Yes,No,No,No,No
26144,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes
26145,Yes,No,DSL,No internet service,No internet service,Yes,Yes,Yes,No internet service
26146,Yes,No,DSL,No,No,Yes,No,No,Yes
26147,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,No internet service
26148,Yes,No,DSL,Yes,No internet service,Yes,Yes,Yes,Yes
26149,Yes,No,Fiber optic,No,No,No,No,No,Yes
26150,Yes,No,Fiber optic,No,No,No,No,No,No
26151,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No
26152,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No
26153,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,No internet service
26154,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,Yes
26155,Yes,No,DSL,No,No internet service,Yes,No,Yes,Yes
26156,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
26157,No,No phone service,DSL,No,No,No,No,No,No
26158,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No
26159,Yes,Yes,Fiber optic,No,No,No,No,No,No
26160,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
26161,Yes,No,No,Yes,Yes,No internet service,Yes,No,Yes
26162,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service
26163,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No
26164,Yes,No,Fiber optic,No,Yes,No,No,No,No
26165,Yes,No,No,Yes,Yes,No,Yes,Yes,No
26166,Yes,No,Fiber optic,No,No,No,No,No,No
26167,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes
26168,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,Yes
26169,Yes,Yes,DSL,No,No,No,No,No,No
26170,Yes,No,DSL,No,Yes,Yes,No internet service,No,Yes
26171,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No
26172,Yes,No,No,No internet service,No,Yes,Yes,Yes,No internet service
26173,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
26174,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
26175,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No
26176,Yes,No phone service,Fiber optic,No,No,No,No,No,No
26177,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,Yes
26178,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
26179,Yes,Yes,Fiber optic,No,No,No,No,No,No
26180,Yes,Yes,DSL,No,Yes,No,Yes,No,No
26181,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,No
26182,Yes,Yes,DSL,No,No,Yes,No,No,Yes
26183,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No
26184,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,Yes
26185,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No
26186,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,No internet service
26187,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,Yes
26188,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,No internet service
26189,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
26190,Yes,Yes,Fiber optic,No,No,No,No,No,No
26191,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
26192,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes
26193,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
26194,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
26195,Yes,Yes,Fiber optic,No,No,No,No,No,No
26196,Yes,No,DSL,No,Yes,No,Yes,Yes,No
26197,Yes,No,Fiber optic,No,No,No,No,No,No
26198,Yes,Yes,Fiber optic,No,No,No,No,No,No
26199,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,Yes
26200,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No,Yes
26201,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service
26202,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes
26203,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes
26204,Yes,Yes,Fiber optic,No,No,No,No,No,No
26205,Yes,Yes,Fiber optic,No,No,No,Yes,No,No
26206,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,No internet service
26207,Yes,No,DSL,No,No,No,No,No,No
26208,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service
26209,Yes,Yes,Fiber optic,No,No,No,No,No,No
26210,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
26211,Yes,No,DSL,Yes,No,Yes,No,No,Yes
26212,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes
26213,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
26214,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,Yes
26215,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,No internet service
26216,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
26217,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No internet service
26218,Yes,No,Fiber optic,No,No,No,No,Yes,No
26219,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service
26220,No,Yes,DSL,No,No,No,Yes,Yes,No
26221,Yes,Yes,Fiber optic,No,No,No,No,No,No
26222,Yes,No,No,No internet service,Yes,Yes,Yes,No,Yes
26223,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,No internet service
26224,No,Yes,DSL,No,No,Yes,No,Yes,Yes
26225,Yes,Yes,DSL,No internet service,No internet service,No,Yes,Yes,No internet service
26226,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service
26227,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No
26228,Yes,No,Fiber optic,No,Yes,No,No,No,No
26229,Yes,No,DSL,No,Yes,No,No,Yes,Yes
26230,No,No,DSL,No,Yes,No,Yes,Yes,Yes
26231,Yes,No,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service
26232,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service
26233,Yes,No,Fiber optic,No,No,Yes,No,No,No
26234,Yes,No,DSL,No,Yes,No,No,Yes,Yes
26235,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No internet service,Yes
26236,Yes,No,No,No internet service,No internet service,Yes,Yes,No,Yes
26237,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
26238,Yes,No,DSL,No,No,Yes,No,Yes,No
26239,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,No
26240,Yes,No phone service,Fiber optic,No,No,No,No,No,No
26241,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No internet service
26242,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
26243,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,No internet service
26244,No,No,DSL,No,No,No,No,No,No
26245,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
26246,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
26247,Yes,Yes,Fiber optic,No,No,No,No,No,No
26248,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
26249,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes
26250,Yes,No,Fiber optic,No,No,No,Yes,Yes,No
26251,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes
26252,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes
26253,Yes,Yes,Fiber optic,No,No,No,No,No,No
26254,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No
26255,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes
26256,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes
26257,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
26258,Yes,Yes,Fiber optic,No,No,No,No,No,No
26259,Yes,No,Fiber optic,No,No,No,No,No,No
26260,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service
26261,Yes,No,Fiber optic,No,Yes,No,No,No,No
26262,Yes,Yes,DSL,No,No,Yes,No,Yes,No
26263,Yes,No phone service,DSL,Yes,Yes,No,No,No,Yes
26264,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes
26265,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes
26266,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No internet service,No internet service
26267,Yes,No phone service,DSL,Yes,Yes,No,Yes,No internet service,No internet service
26268,Yes,No,No,Yes,No internet service,No internet service,Yes,Yes,Yes
26269,Yes,No,No,No internet service,No internet service,Yes,No internet service,No,Yes
26270,Yes,No phone service,No,Yes,Yes,Yes,Yes,No internet service,No internet service
26271,Yes,No,Fiber optic,No,No,No,No,Yes,No
26272,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
26273,Yes,No,Fiber optic,No,No,No,Yes,No,Yes
26274,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,Yes
26275,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes
26276,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes
26277,Yes,No phone service,DSL,No,No,Yes,Yes,No,No
26278,Yes,No phone service,Fiber optic,No,No,No,No,No,No
26279,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,No
26280,Yes,Yes,Fiber optic,No,No,No,No,No,No
26281,Yes,No,DSL,No,Yes,Yes,No,No,Yes
26282,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,Yes
26283,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No
26284,Yes,No,Fiber optic,No,No,No,No,No,No
26285,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
26286,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,Yes
26287,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes
26288,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No
26289,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes
26290,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes
26291,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes
26292,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes
26293,Yes,Yes,DSL,No,No,No,No,No,No
26294,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes
26295,Yes,No,Fiber optic,No,No,No,No,No,Yes
26296,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,No
26297,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes
26298,Yes,Yes,Fiber optic,No,No,No,No,No,No
26299,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,Yes
26300,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
26301,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,No internet service
26302,Yes,No,DSL,No,No,No,Yes,No,No
26303,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,No internet service
26304,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,No internet service
26305,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,Yes
26306,Yes,Yes,Fiber optic,No,No,No,No,No,No
26307,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,No
26308,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No
26309,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
26310,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
26311,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
26312,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
26313,Yes,Yes,No,No internet service,Yes,No internet service,Yes,Yes,No internet service
26314,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes
26315,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No
26316,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,Yes
26317,Yes,Yes,DSL,No,No,No,Yes,No,Yes
26318,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
26319,Yes,No,Fiber optic,No,No,No,No,No,No
26320,Yes,No,DSL,No,No,Yes,No,No,Yes
26321,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service
26322,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,No internet service
26323,Yes,Yes,DSL,No,No,No,No,No,No
26324,No,No,DSL,Yes,Yes,Yes,No,Yes,No
26325,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
26326,Yes,No,DSL,No,No,Yes,No,No internet service,Yes
26327,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,No internet service
26328,Yes,No,Fiber optic,No,No,No,No,No,Yes
26329,Yes,Yes,DSL,No,No,Yes,No,No internet service,No internet service
26330,Yes,Yes,No,Yes,No,Yes,No internet service,Yes,Yes
26331,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,Yes
26332,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,Yes
26333,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes
26334,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No internet service
26335,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No
26336,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes
26337,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
26338,Yes,No,No,Yes,No,Yes,No internet service,No,No
26339,Yes,No,Fiber optic,No,No,No,No,No,No
26340,Yes,Yes,DSL,No,No,Yes,No,Yes,No
26341,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
26342,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes
26343,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,No internet service
26344,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes
26345,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,No internet service
26346,No,No phone service,DSL,No,No internet service,No,No,No,No
26347,Yes,No,No,Yes,Yes,Yes,No internet service,Yes,Yes
26348,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
26349,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,Yes
26350,Yes,No,Fiber optic,No,No,No,No,No,No
26351,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes
26352,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,Yes
26353,Yes,No,Fiber optic,No,No,No,No,No,No
26354,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
26355,Yes,No,DSL,Yes,No,Yes,Yes,No,No
26356,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
26357,Yes,Yes,DSL,Yes,No,No,No,No,Yes
26358,Yes,No,Fiber optic,No,No,No,No,No,Yes
26359,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
26360,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service
26361,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes
26362,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes
26363,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service
26364,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes
26365,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
